1.984974205682044820e-15,1.682658238089919517e-38,7.958813916749305337e-108,3.724494811338415546e-67,5.038766993734431115e-93,4.587988084344656570e-109,2.197062778817217837e-80
3.017754420775424801e-13,5.897945940581450168e-43,1.304599140380344316e-97,1.684213577979044397e-54,1.241675922715204264e-85,3.568527868276697193e-103,6.341391145869421263e-72
2.713767813136176105e-16,4.414806352461251509e-49,8.521670621209055138e-125,6.673486763111132963e-75,3.328357901842081367e-109,3.782407757024041072e-129,4.538791069868392387e-93
4.962106288794747710e-13,1.562397957222027714e-31,3.382375739153450077e-95,5.047793278595370223e-62,5.990326416612137322e-83,1.124972475777732645e-97,9.793603105933347680e-72
4.962106288794747710e-13,1.562397957222027714e-31,3.382375739153450077e-95,5.047793278595370223e-62,5.990326416612137322e-83,1.124972475777732645e-97,9.793603105933347680e-72
2.085060809093444124e-13,1.058640935034544916e-29,2.633443664949253645e-85,3.640167724382930432e-55,4.852711928302599688e-74,1.295909318201546320e-86,2.236732228599882316e-65
8.495520999646554617e-18,7.827525196826643678e-49,1.148003421256564945e-133,2.344723067938640343e-83,9.597985242473192679e-117,2.484409468890788301e-133,2.170652044974653120e-100
3.290169472059147048e-13,2.080711753985481771e-42,1.032503739082734324e-96,3.096903619637383895e-54,7.399847249284897878e-85,2.708115770759314207e-102,2.067524122126092722e-71
3.345498968519867661e-09,4.952529176625120474e-25,2.410876927946335382e-55,1.069329346438423340e-30,3.378279013571023109e-48,9.758238459105994926e-63,3.095225484527307226e-41
4.229459217317374259e-11,2.225594535485593668e-21,7.100741061543167587e-60,9.770288993633816449e-42,6.283839845771601380e-53,3.103715511428405814e-61,7.407820027330956488e-49
9.736637647464199322e-08,6.531889736359583360e-25,1.079062082162259365e-79,1.370340191789362794e-51,3.144383180813600301e-70,4.805686898824950373e-83,6.163283251858339335e-58
3.438406655526428076e-13,3.521830517366437137e-32,2.110116928646914310e-98,2.043740519967734290e-64,8.836851684561574813e-86,4.843846007571711855e-101,4.399534513717984193e-74
5.409177767383199777e-17,1.429415113863767458e-48,1.020100481682466679e-132,6.265331874501174211e-82,6.140100756015363911e-116,1.023523304167669659e-132,5.756684712243569527e-99
7.903666063537827585e-09,1.516537249040658488e-25,4.827181791322913185e-58,1.961593290729320651e-32,9.978703231644977133e-51,5.568435095630683407e-66,8.905877955891012544e-43
3.435661832667143830e-13,3.535157158300600508e-32,2.167421688169320778e-98,2.085266721830646264e-64,9.049954862217609582e-86,4.986123698224833604e-101,4.479297983400487743e-74
6.914899414539469836e-09,1.225252609819658227e-25,3.265780633032782843e-58,1.512422170801233451e-32,7.085846317990962425e-51,4.001773506742565771e-66,6.045168530546052177e-43
9.650906668267713002e-15,7.860346536746300372e-37,7.768665666730849284e-105,7.391219891121262503e-66,1.237767261652758136e-90,2.192470732062471109e-106,3.282238347043515008e-78
6.183967815372729305e-14,2.882487226945275269e-34,1.960954655240518889e-101,3.004981977488028676e-65,4.247533071610937054e-88,1.343619144396691463e-103,4.157247888225609533e-76
3.013277758093147879e-17,1.192094806544679552e-43,1.616502171905047389e-115,2.124342571030433541e-69,6.093927048490130248e-99,1.284617488929190133e-115,1.581057732675726419e-85
6.665786777569267031e-09,2.723766048098457700e-25,1.858913310202061688e-76,5.738916598825300496e-49,3.567574856689575983e-67,3.752947345401151459e-79,1.942854472736550402e-56
1.592903536420618391e-12,1.262842299263840218e-30,4.143442098914954858e-82,1.577400927357340025e-49,1.133009843371654126e-70,5.528605362738752302e-88,3.132084282564899113e-60
2.275098428837627693e-14,1.646121744862087528e-35,2.290185894438266680e-103,7.373220601660634267e-66,1.349049274966670405e-89,2.875329906636024685e-105,2.106720414482225277e-77
5.441469081030153380e-17,6.274775965894286217e-43,1.896873120097690057e-114,4.305792294277063817e-69,4.029086957298057660e-98,1.044241759359330156e-114,8.187726825501639318e-85
8.705892007308814531e-12,3.468836341428135480e-26,1.672472825763239235e-55,2.065271110888451617e-32,9.620174517165175993e-49,1.522278110529774354e-63,8.485553935769409196e-44
1.030844829230012659e-09,1.646360493153400865e-24,1.696447974440672043e-52,5.783397064714516348e-29,1.529232571511057358e-45,2.421255392354507498e-59,1.009860472450223945e-39
3.424913639302044846e-13,3.481604383718619776e-32,2.071717466103110770e-98,2.031410408566150144e-64,8.711323655118065045e-86,4.766969613734480556e-101,4.345871731536973490e-74
6.043919318322741031e-16,4.313765029747842479e-45,1.210177222314851659e-122,2.149358536644185353e-74,5.833146817670222168e-106,6.643583083193251909e-120,8.000517374332021635e-91
9.966447481022856343e-14,3.702593763351870775e-29,6.007202743478535046e-86,6.803809958565638110e-56,5.198283513348338474e-74,4.450417955060819046e-86,7.040364131656204896e-66
7.062617669146459385e-11,3.387486619504343713e-29,6.750071072325025987e-91,2.885899559947976509e-59,1.458702832760168291e-79,7.436764239713820196e-94,1.593596701158353370e-67
1.270086193446316744e-15,4.796877658421406617e-39,1.232929963685749636e-108,2.173244898507486518e-67,1.203621848042741352e-93,9.375984643365487167e-110,6.313664730186748766e-81
6.309027189109583755e-17,9.801649162398181334e-43,3.805815576829763165e-114,5.366345368149764888e-69,6.945618973475475896e-98,1.898716827973396096e-114,1.304155449710045327e-84
1.709704932366664712e-16,2.073255810876305575e-46,1.101126312902630521e-126,1.296069810169925814e-77,6.683065685030851492e-110,1.084020809940106657e-124,3.059681171345110741e-94
2.130659810129439765e-17,1.178514277674891834e-53,3.598966693123828082e-145,2.979298814753696775e-88,4.690095177968122551e-127,2.248308753845092862e-145,9.020326187806417123e-108
3.364633284875664950e-13,4.055060710451319308e-32,5.475292228353299552e-98,4.174110011180924262e-64,2.062195479527359319e-85,1.352700606494731737e-100,8.380715412948165674e-74
9.878721431753466504e-11,3.363940138288841051e-29,2.568242494979823771e-68,4.918956395305103237e-41,6.693811502939457990e-61,3.577441631973004081e-77,2.625625645315931674e-52
3.518490139815112777e-15,8.572207818097723638e-38,1.054172729762691012e-106,8.812649821842777530e-67,3.785460061273711418e-92,4.323727935283655978e-108,1.266459437875275799e-79
1.874057545159087976e-13,3.196447435472858919e-42,2.354929381248455641e-93,2.020718551357706044e-51,9.608797084172935715e-82,2.445449236133318096e-98,3.890993405841224369e-69
6.799792085277514168e-13,1.214862667385188533e-40,5.332765543176515394e-91,9.769438513814928749e-51,6.206328486735560322e-80,2.474995209948995491e-96,1.461634847940047358e-67
9.065164274741866493e-08,5.586572616178018166e-24,1.210603328917968423e-74,7.938836914505253245e-48,1.117014737412726321e-65,7.733957918420570136e-78,2.448027015667300285e-54
2.768354803222621912e-13,2.319336907308178847e-32,2.350187610227654872e-98,3.277213507708631270e-64,1.081754644704969058e-85,6.563274616935618701e-101,4.824053601396401647e-74
7.688656542123353703e-09,1.661952069533947936e-25,8.705610956502495766e-58,3.014188257789870617e-32,1.696417568318468098e-50,1.066038607288492835e-65,1.309877956934366365e-42
3.128691367138744510e-13,1.260097815585773412e-32,3.246277347787875793e-85,1.643608608037924585e-50,3.979454524081258578e-73,5.443823120024978003e-91,2.295254326626226388e-62
2.513998697315723230e-13,4.205751936049376875e-42,1.238100741646724380e-93,8.745232359388068369e-52,4.422088772084478085e-82,7.714071925864503384e-99,2.580086898245871217e-69
3.339860582419939136e-13,2.485691167105982637e-43,1.499230664546174386e-99,7.047988288769361625e-56,2.156216055586848524e-87,2.259259893499232807e-105,3.257660690091976925e-73
1.653223322133974111e-11,8.524588232611698405e-27,3.268823567621688879e-58,3.001220739730203206e-34,2.493930642621287156e-51,3.053401767630374970e-66,1.274572346590519769e-45
3.037171519593536959e-13,2.823004253647712373e-32,2.875406983856988898e-98,3.341626171077743515e-64,1.248383529972043998e-85,7.569552281520743431e-101,5.619425214387732764e-74
2.919996535903648954e-13,4.850215116560173421e-32,3.422007252012507173e-97,1.685659946284640512e-63,1.062908505793471378e-84,1.017961588273973564e-99,2.694587189200634912e-73
1.193473569956059903e-10,2.283649153835733661e-30,3.570508083613138743e-73,2.888441667025648748e-44,2.022931804770332419e-65,1.523109459644015018e-84,3.841141674052824208e-55
5.048900407101130739e-13,1.762033883133740693e-46,1.022303095260509237e-112,8.869813492989395023e-65,1.633500691435574585e-99,4.142373916528711742e-121,7.369541267701915215e-82
2.152417041382888349e-09,9.808094106029739547e-31,3.359389142127746139e-76,2.036126284516651980e-46,1.505053279426003040e-68,1.001101669045095836e-83,1.151660190654667780e-57
3.606575853078794103e-13,7.730387597064395806e-42,2.891427324204150287e-94,1.438830001588753697e-52,1.082819221441018976e-82,1.249691181573456722e-99,9.339180358806741779e-70
1.886428624707606026e-13,3.114160833074006233e-42,2.024719874676619972e-93,1.812777816192328580e-51,8.382601669352172639e-82,2.065761266369317276e-98,3.525330268013424531e-69
3.273037408641912813e-11,1.646483434759818549e-27,2.744935936017758579e-61,2.485089199717825594e-36,2.947860235601073544e-54,3.646513129844577744e-69,9.798701724872878490e-48
4.768741216707475781e-07,4.261025394741468963e-20,1.627476734061195471e-56,9.768626210200900742e-36,4.386196812567260536e-50,5.016998312200195370e-59,3.575041167792490518e-42
2.204503029885162765e-10,3.256882840268602920e-29,6.582123518085909296e-69,1.871737725747310455e-41,1.557470940209946830e-61,5.872057888555092504e-77,9.276284549305444752e-53
8.552209845007058703e-18,8.335290120074741580e-49,1.519746662897049715e-133,2.582601086197412709e-83,1.164445845751684337e-116,3.136473484462357506e-133,2.459182936069500319e-100
3.751487273323082622e-16,4.864035967062548630e-42,1.784722049532449504e-100,1.350967788495432363e-60,2.140067960212440486e-88,2.543929545274726089e-106,1.628787901263022869e-77
2.952794345119366107e-11,1.756946264570990488e-28,2.053322821782980580e-69,1.067952835851846085e-40,3.744531472706363742e-60,1.870136909894604740e-76,1.182927298974265440e-51
2.117873292028119292e-09,1.011968322114665899e-30,3.870987495763652282e-76,2.241024782811664361e-46,1.723576085124503642e-68,1.149711382464445936e-83,1.266460156462760780e-57
3.113423936973800903e-17,1.096089513056816542e-43,1.145984732137021959e-115,1.694451452474213011e-69,4.399983008410402164e-99,9.203531981760394942e-116,1.254942275862840757e-85
2.129398831885645413e-13,4.585127769202018723e-42,4.034678610691125049e-93,2.363816631008811007e-51,1.453615736739331666e-81,3.868553108974757571e-98,5.577220022230363334e-69
1.596057195352424352e-13,2.581872736052922914e-42,1.368613218972152158e-93,1.397087909573644520e-51,6.129970693697459958e-82,1.452390848960391418e-98,2.437590464849272919e-69
3.566842700760032893e-12,3.761943922256236878e-30,6.801157407297332199e-70,2.311062149264799310e-42,6.862379548806110527e-62,1.278257995249356186e-77,1.743387259842537419e-54
1.866262394248671171e-09,3.696708182909988203e-26,4.968645898583060214e-75,1.943967392199481929e-46,2.298019495825136368e-65,3.672351789143501637e-79,1.094667516880858650e-54
3.437015962800418147e-13,3.516647608558329821e-32,2.103234301621553894e-98,2.040537129006898571e-64,8.813233555000796589e-86,4.828888307978933752e-101,4.389951839039117977e-74
5.148193005848917502e-08,9.013726196626068617e-24,1.012298851445856941e-71,1.190038148130767132e-45,4.005629519280662427e-63,1.667029735629112595e-74,1.317168228786624367e-52
8.158145216594007244e-13,1.580747388932153874e-29,7.895168671508244651e-86,1.255855584830352160e-55,9.394531702024021523e-75,8.125740428425235762e-88,2.210326924536791203e-65
1.069354200203561656e-10,1.472358630259405117e-31,5.306459482018288498e-77,8.130304126048509260e-47,5.196079149488047643e-69,1.571416020589498828e-88,6.510572453709492326e-58
3.177605261674691570e-13,4.170000868505083819e-32,8.798431779580936137e-98,6.019362698621789146e-64,3.160385626956034496e-85,2.301073423009592544e-100,1.117980670442749756e-73
6.360270494657603508e-10,3.245518263194681961e-32,1.589962764067267371e-78,3.462681014524323275e-47,2.309159777133251760e-70,9.818810519697557101e-86,2.984250133699135609e-59
5.481503457743671440e-15,9.378167898694012777e-40,1.150245399039356369e-99,7.394869128089023360e-62,4.399220915279010508e-88,1.821535858849934231e-105,6.951484856529960550e-77
1.135372415154690995e-15,2.166881346141629610e-39,4.235655892908187242e-109,1.805790584739325392e-67,4.989369046712373148e-94,4.768740130267545260e-110,3.214673537944752894e-81
3.292616235707676932e-13,4.039733589997415218e-32,5.965151271347180695e-98,4.470866578535921992e-64,2.232336103283503170e-85,1.495253428489100317e-100,8.770637366739872165e-74
2.124279430006193694e-09,9.208769566915125992e-31,2.733738841203773010e-76,1.773937741477263280e-46,1.249989144261191532e-68,8.205998230937951462e-84,9.861713169410104080e-58
2.307337578161661647e-11,1.753528156892748388e-25,3.218362051629594800e-73,6.204933965561975481e-48,7.812455731838392885e-64,1.986771659245284003e-74,1.863419433280594972e-56
2.230823317443909760e-12,1.109477198205944171e-30,4.338100170400826883e-93,1.255796881743528626e-60,3.126843121496285975e-81,1.166266662360571062e-95,6.109013281362419432e-70
1.189562858824439706e-10,2.599062204425743046e-34,1.450495729497143862e-81,5.379462432426674928e-48,1.107979537403345052e-72,2.669612203822494992e-88,2.977169594697637752e-61
1.568597087496430598e-13,3.437566051896461111e-52,1.461562650884293764e-139,2.176859069017851756e-81,2.065591505056661621e-122,6.188378674162436083e-145,1.825194401274835604e-99
2.245109490792577958e-13,4.672225937090238367e-42,3.152436048895674329e-93,1.861007552280851187e-51,1.124779550146178285e-81,2.706225709516925771e-98,4.754481131545994505e-69
3.435905368602652193e-13,3.516277037613189664e-32,2.106914760147025736e-98,2.043842963807534514e-64,8.828387990891455721e-86,4.839675229191227696e-101,4.394916448434013910e-74
1.179941204019171470e-09,1.504498452430512682e-17,1.501677316740822476e-47,1.884568758113578150e-32,2.823298991509034414e-41,4.360907905059118005e-47,5.872404903923941614e-39
3.625664446902215842e-13,3.877541232744595202e-32,2.953295342242158902e-98,2.596852873271107991e-64,1.178236463975579497e-85,6.804319432117723365e-101,5.725119610353299302e-74
3.796519230799480021e-13,2.336419387747508662e-41,4.505499844530349551e-92,4.726499677861001499e-51,9.269448737336911410e-81,3.005159322080667511e-97,2.800397289311612924e-68
3.434600321272088338e-13,3.533711900980649001e-32,2.166565068871886107e-98,2.085157930482036711e-64,9.047797526421814501e-86,4.984771651735048527e-101,4.477734616493656700e-74
1.054114650062545534e-13,4.683888194202145632e-37,6.931756613077514598e-113,1.674249892016816892e-75,2.454871146019657977e-100,8.845975817722345211e-115,2.145370624332848761e-86
2.557993826652770756e-13,1.540717132703631043e-32,6.330587623973289596e-99,1.464807424773800102e-64,3.518501697455313496e-86,1.752188220453779548e-101,1.967530020052046731e-74
2.243892258531705103e-13,1.379266423165940166e-42,5.576263582003762351e-95,1.483869603755506576e-52,2.811851685444761750e-83,2.712135967901169017e-100,3.318876424449163470e-70
4.196121197277440947e-10,5.694997132308638457e-48,4.270240327305195890e-136,2.477391312419322509e-81,1.228424719981719684e-120,8.582210389663433131e-141,3.313075510334942610e-96
9.426827159542947939e-10,3.697327370488282812e-17,2.510895269382367390e-45,1.149017644858930355e-31,8.388530712634519131e-40,9.924501727754026317e-46,5.869769019853076770e-38
1.486617319154421011e-05,3.797414573402284806e-17,3.106556623676242532e-50,4.292581089589637176e-33,5.158833892724421794e-45,6.487193698354773408e-54,1.273729557353706992e-37
2.402292312251835577e-09,1.591730379354357760e-25,1.700332254567026861e-75,3.905142188411100665e-48,2.927488988162017147e-66,6.241797564203993990e-78,4.612633741670050837e-56
1.288341307579505263e-13,4.761024813727945751e-30,2.047971616788804403e-89,3.288718081654775374e-58,3.008018996153867111e-77,3.886816168056806104e-90,3.647837087344676914e-68
6.535146276128348164e-16,7.355327453689864512e-40,7.541169900093499140e-110,9.653768731530931290e-68,1.405428767187527152e-94,8.686557765482095351e-111,9.745770713730613299e-82
1.870546002343326848e-13,3.180683445032068593e-42,2.339952799543087344e-93,2.018107382034669391e-51,9.563290120840192603e-82,2.432953492761753162e-98,3.874343357922025177e-69
6.485314987836256809e-08,1.059661823666228471e-23,5.763770274822529975e-72,7.954891339675312025e-46,2.539681858155732265e-63,6.540768186299310626e-75,1.213274212186344442e-52
2.101572398117777557e-09,1.004986402313525107e-30,3.878663804156149412e-76,2.255100487679223667e-46,1.732446789430646010e-68,1.153675573644053561e-83,1.266112587592931333e-57
6.008993920957409071e-10,1.157903030551596093e-27,4.577666290800961844e-86,6.912369752347769532e-56,1.829092877678911637e-75,4.835761241860765875e-89,1.189537292423170781e-63
3.102732925444640598e-13,2.592321204736120147e-32,1.375143095942424044e-98,1.849174188813464498e-64,6.390567837927266325e-86,3.389823690936809578e-101,3.337118103043025111e-74
1.367094413869643383e-12,8.740054247928096421e-38,2.234353021200062254e-102,1.494013716300387803e-65,8.932365465412352962e-91,5.911879005924876203e-103,7.361539027213519412e-78
1.414486089587434934e-13,2.872047810398099813e-33,5.044655624983482458e-100,6.917707755125773455e-65,5.013565051140839791e-87,2.017818162725125903e-102,3.624000087664744019e-75
1.813103485935595326e-15,1.313362087609726030e-38,6.372917156193365077e-108,3.865370167255621934e-67,4.360068624322540822e-93,3.965044835808613218e-109,1.931415837541287174e-80
1.965997515194514674e-13,1.165579411555821636e-45,6.124637286485265420e-113,2.583703163968445247e-65,6.459228437466415566e-99,3.863316086056314667e-119,3.156503680568796821e-82
3.957575058727361626e-11,3.840859062322609574e-42,4.850928250349797933e-120,3.398494860329346652e-72,7.497600191829776956e-105,2.306797890792260400e-120,1.270127755463494195e-85
3.469135985107318791e-13,3.204437913492270240e-32,2.288208095060115905e-98,2.515819973351036102e-64,9.760364953400370485e-86,5.510235581122500532e-101,4.986087518294122411e-74
6.776710755583898955e-16,6.898547304128891066e-45,4.674586385222780940e-120,1.937685171112679333e-73,9.289602528221737705e-105,1.551014105450402562e-120,1.516117495809575477e-89
1.870957203640266109e-13,3.179355319209282253e-42,2.331366569064792065e-93,2.012492024896821159e-51,9.531950426130279975e-82,2.423191312706460989e-98,3.865099261519171809e-69
6.214882077547052345e-16,3.385749401599251673e-46,4.855967569426128383e-127,3.461637799115622220e-77,5.841722624733636310e-110,7.286132283978790566e-127,3.000764634633283654e-93
4.411495534131279230e-06,4.439874410799823899e-17,4.403473620538749846e-46,3.918218442702356091e-30,2.761623784269534450e-41,5.690461141664835998e-51,4.706508225795898608e-35
1.871677841464677606e-13,3.185924096527328378e-42,2.345279001364266590e-93,2.019236031132370886e-51,9.579758872315037702e-82,2.437539859346079262e-98,3.880253631546653681e-69
5.537591989799189299e-16,1.767899654711499135e-51,4.187961346036216013e-139,1.535743043670067375e-83,1.107096076577958892e-121,1.093578841258760081e-139,2.803878546437203412e-102
1.866770279524591758e-13,6.280575572276340334e-33,1.615526621811607928e-99,9.688129455028588126e-65,1.226093283306504332e-86,5.432315537792162956e-102,7.892101554077314852e-75
6.283802747209321951e-08,7.744526576054242537e-24,1.667306306483382414e-72,3.272162275321698271e-46,8.143455089645606115e-64,2.115234456133877336e-75,4.673545540995755415e-53
1.929403611754452282e-13,2.994339896050291809e-42,1.381640955704020026e-93,1.353871706464183898e-51,5.974796914208521533e-82,1.367756066724763698e-98,2.750075089410923714e-69
1.415510579662023832e-13,2.875386944697313103e-33,5.042120668714610549e-100,6.908388349205176098e-65,5.010036330743876547e-87,2.015618309662636638e-102,3.623221403369626032e-75
6.341703566461184969e-10,4.421168377711556371e-22,2.449432337343496378e-50,6.362802410363021114e-30,1.200293109462084574e-43,1.321014419917031413e-57,2.441391934753336721e-38
1.091362527894719967e-13,1.380230213427051772e-33,1.687408513732830601e-100,5.023085521011561974e-65,2.159432280649858022e-87,7.935508317237247512e-103,1.742086035972324163e-75
3.430425677103942049e-13,3.500668612745564609e-32,2.094472580451757495e-98,2.041094682707945743e-64,8.788485540064249637e-86,4.815415781095133849e-101,4.377538093689963194e-74
9.016469708869525179e-13,1.769999062905685165e-23,2.310881372211394551e-63,3.539566546575682050e-41,3.285682567917117472e-54,6.484079735771503063e-62,1.477341819848712712e-50
8.951160217947561466e-16,1.787386265947085658e-39,2.832457215997099626e-109,1.417976757764002114e-67,3.886559395358216651e-94,2.680309437239297042e-110,2.361249968266192260e-81
4.927695624287294312e-11,7.597664074081145942e-27,2.186304166664199155e-78,1.449371360542975328e-50,1.773360434589136457e-68,8.914343261433408191e-81,3.637767824067748125e-59
3.433616134753491731e-13,3.506479864575438160e-32,2.093558660097800474e-98,2.037468990543223377e-64,8.781669031144174138e-86,4.809552435218825642e-101,4.376472319266164056e-74
1.393221532901966842e-10,4.142704085655143798e-34,2.969305711563290192e-81,6.705346403409166749e-48,1.934046230053244616e-72,4.921468731669615250e-88,4.807757464900036218e-61
1.752984172289919029e-13,1.673077707450012869e-31,7.928523957422997542e-93,3.218020456970302732e-60,8.227207442595153072e-81,5.759857499265877934e-95,1.922487522460066784e-70
2.916601882960872835e-12,1.008607829918294064e-39,4.506360204261665794e-94,2.545785317006549449e-54,4.106016204053059054e-83,4.794375597870620028e-102,1.901732413180020803e-69
3.038727263684380014e-13,2.484873937143379856e-32,1.255032436276208147e-98,1.757683026672483319e-64,5.927560163060673119e-86,3.112344578064470435e-101,3.108381664469177339e-74
9.750136297438175968e-17,2.907526541484951003e-42,2.726439081562084707e-113,1.282022484307979672e-68,3.396367229535042508e-97,1.111357495343015171e-113,5.495221388614623280e-84
6.854726730585712515e-15,5.569146158212598929e-37,1.730373068691254951e-105,2.009510590447742084e-66,3.262588375776364572e-91,4.689057743580312836e-107,8.290578694559164275e-79
2.062992792552809054e-11,1.852715895927721674e-36,9.165980985194309891e-85,6.332693684651820612e-49,3.851109983900994340e-75,5.040572228169386985e-91,2.159674371769808318e-63
1.871164389518597752e-13,3.181809717977074556e-42,2.337206520328342054e-93,2.015486379772455488e-51,9.552222100696670361e-82,2.429312465459006536e-98,3.871449985611616100e-69
9.556667911252890191e-14,2.213159461351843482e-29,1.116566101143478432e-85,1.494286812984866245e-55,6.748047916096572986e-74,4.872884034192923535e-86,1.029026493573164551e-65
7.954673968786545788e-09,1.688144367963036756e-25,8.405398398035573895e-58,2.947719511822456215e-32,1.635657898192647164e-50,1.000522180926746350e-65,1.316892947576431598e-42
3.342850073749555933e-15,3.310467562277589570e-46,2.149725226941661676e-109,6.102706503871113213e-63,1.395442466227987800e-95,7.732081731163048386e-115,3.574034641205317739e-81
2.596159807940485052e-13,9.310056640559851723e-32,5.413980042720529103e-95,8.915467102554692375e-62,1.045213578922898911e-82,2.747032982677750731e-97,9.187663772782326047e-72
1.078737355380282477e-09,1.356876713803456339e-31,1.487245322187526627e-77,7.272376789462674599e-47,1.316033418160863822e-69,6.749328399991783649e-85,1.387364740291694873e-58
1.401223547753180402e-14,5.141298921537393673e-38,1.898244663220969781e-92,6.289651616651758125e-52,3.181296979423729066e-79,3.214766885267084010e-99,1.656553139787184670e-67
3.158244100911900815e-12,2.986568852509864005e-29,1.790071063337400003e-85,4.101853929050800098e-55,1.530159175780640138e-74,1.297707578528824884e-87,1.172248623938173986e-64
1.313779922722957032e-17,2.149212131373522665e-33,2.652568119263252350e-77,2.176856931120076899e-49,1.826644419884157414e-67,2.406139793729659979e-83,2.239507612265360957e-63
9.385685516066382022e-11,1.721810492519575831e-30,9.871426986995703046e-73,1.608130907713306794e-43,1.293070821385206365e-64,1.468921282695334843e-81,4.581396344211393589e-55
3.175229020869443758e-13,2.811707593861528157e-32,1.506412916636390801e-98,1.851652970992314273e-64,6.818783813736747831e-86,3.634099422823777968e-101,3.511885411336138716e-74
3.449132909588903867e-13,3.633645515980438204e-32,2.550483097568990176e-98,2.362672896840950847e-64,1.046004261014746813e-85,5.929664499533020697e-101,5.037915971165318292e-74
1.491434757322976395e-08,6.287819077761512802e-25,3.014095657090311713e-76,6.654962823805590336e-49,5.002053632159504678e-67,4.196353797508168919e-79,4.783478457672165862e-56
6.534936611022295235e-13,6.806323194498464983e-44,1.996822091414710657e-102,4.035977596605126732e-58,2.050431372542289637e-90,5.478291496236729207e-110,4.641422717505446099e-75
5.636764698376640632e-11,4.136716538251922465e-35,9.241899279004776894e-83,2.286170522108826475e-48,1.338658037692567602e-73,1.687842262728449156e-89,4.821241874078638664e-62
3.649299503762169922e-13,3.455695690522807270e-32,2.694910275761908708e-98,2.778598536117237232e-64,1.115124326072701779e-85,6.417477449215937344e-101,5.723874394054287658e-74
7.338104950824678108e-16,1.014310428308117720e-39,1.209669607001780427e-109,1.103396232574995839e-67,2.017162854320642293e-94,1.298065281261143694e-110,1.336662291813173959e-81
1.958637551619491649e-09,9.052144810899754476e-26,1.871533003264739021e-59,7.575530128586315927e-34,7.629529880471301349e-52,3.135098830106404573e-67,4.279127941685641911e-44
4.314083310951891119e-14,8.544593471382878309e-47,1.214689439178484339e-132,4.947285931621575833e-81,9.826562329274844918e-116,8.805388755541779501e-133,2.563125736485832907e-96
